doc_id,dominant_topic,top_topic_prob,margin,entropy
450,0,0.30291828513145447,0.07099215686321259,1.8006229803003075
451,8,0.37417349219322205,0.10778471827507019,1.4687002645749891
452,16,0.3950185179710388,0.051306307315826416,1.4063999090774846
453,9,0.43499279022216797,0.07813489437103271,1.1709902633906497
454,13,0.3010561466217041,0.04193830490112305,1.7423961447695906
455,1,0.30399566888809204,0.02640831470489502,1.7526852360072382
456,4,0.4353852868080139,0.27031873166561127,1.5725362441005712
457,9,0.3382687270641327,0.07811060547828674,1.6372437765940455
458,4,0.5299913287162781,0.1953669786453247,1.0833923290160832
459,13,0.9781107306480408,0.9767426494508982,0.1659931818558171
460,1,0.4333527386188507,0.22537370026111603,1.5403760177531591
461,7,0.39134782552719116,0.1617772877216339,1.5864947910901672
462,8,0.3366744816303253,0.013306468725204468,1.5434883703024893
463,8,0.7413978576660156,0.5874505639076233,0.9119703646414608
464,13,0.5352242588996887,0.3656378239393234,1.3178298889000444
465,2,0.6083106994628906,0.39096803963184357,1.0870013320114391
466,12,0.3613574504852295,0.0197981595993042,1.3223841157420975
467,16,0.3949125409126282,0.22566629946231842,1.7143422201867655
468,4,0.26292750239372253,0.01761116087436676,1.9626862134789818
469,12,0.6524047255516052,0.46122215688228607,1.0923145711214468
470,12,0.35708266496658325,0.10116696357727051,1.533591616783242
471,14,0.6801287531852722,0.5660828202962875,1.1167456359143066
472,5,0.3097411096096039,0.09072516858577728,1.6477605621176603
473,0,0.44262465834617615,0.12971723079681396,1.1963070279789232
474,15,0.8048267960548401,0.7143606767058372,0.7628751875367187
475,0,0.4496392011642456,0.23109255731105804,1.4522198233114851
476,1,0.686396598815918,0.5009761601686478,0.9631303788737341
477,12,0.3761778771877289,0.012033313512802124,1.3345135227313685
478,13,0.8881458640098572,0.8239261135458946,0.5054562636954903
479,14,0.3246496021747589,0.048671215772628784,1.6972716841246176
480,12,0.3097817301750183,0.05263775587081909,1.4905201028970712
481,14,0.3604517877101898,0.03193587064743042,1.4184755202049253
482,5,0.19680942595005035,0.0021155476570129395,1.8815462643727572
483,15,0.640000581741333,0.43903034925460815,1.126928307696395
484,7,0.3335774838924408,0.008758395910263062,1.4956519100186243
485,3,0.40525057911872864,0.11123007535934448,1.47563343247248
486,14,0.5967711806297302,0.45578640699386597,1.2426854093867787
487,14,0.3174186050891876,0.08003441989421844,1.6328282827953866
488,4,0.31878185272216797,0.09808605909347534,1.7545536030644948
489,2,0.4648246467113495,0.10584905743598938,1.1465942009230423
490,9,0.37668031454086304,0.17854617536067963,1.6026955244616137
491,14,0.3778478801250458,0.04750826954841614,1.4294821715351353
492,12,0.5321429371833801,0.34086062014102936,1.3421707912117138
493,4,0.41636183857917786,0.1474163830280304,1.5292928530091165
494,8,0.4987514317035675,0.2257835865020752,1.2673497780411997
495,0,0.6247810125350952,0.4672846496105194,1.17267627414849
496,13,0.4488779604434967,0.18799835443496704,1.3392128509418455
497,5,0.4350370168685913,0.2418953776359558,1.505573362357202
498,7,0.3113909363746643,0.06761184334754944,1.6020422828974146
499,16,0.6075454950332642,0.39140717685222626,1.1443485131740618
500,15,0.3512842655181885,0.09505882859230042,1.4594634911307616
501,6,0.4702531397342682,0.1707741618156433,1.4001589972832473
502,11,0.5342521071434021,0.16396784782409668,0.9922235515074143
503,13,0.42951712012290955,0.1344912350177765,1.5364941938014829
504,1,0.43660300970077515,0.23503626883029938,1.5371168544153135
505,6,0.3054008483886719,0.006007283926010132,1.6076701050874642
506,9,0.5235956311225891,0.27010828256607056,1.1858713023870868
507,12,0.5237024426460266,0.2018730342388153,1.1368580460135558
508,11,0.3846844732761383,0.07701361179351807,1.4929135098667699
509,2,0.2883337736129761,0.006887227296829224,1.6629095266359517
510,9,0.33974117040634155,0.08074250817298889,1.4797883585190639
511,2,0.44335171580314636,0.12491413950920105,1.3215213602905032
512,4,0.27355241775512695,0.08349083364009857,1.8756924070355434
513,14,0.4945932626724243,0.2936689853668213,1.3806632906124163
514,11,0.5892993807792664,0.3495216816663742,1.1378311321519394
515,12,0.609805166721344,0.4471224695444107,1.2598581380004767
516,6,0.3869898319244385,0.08514827489852905,1.3407982161982468
517,5,0.47944802045822144,0.2594020664691925,1.3168419255437813
518,4,0.32429343461990356,0.09262630343437195,1.6214631822968046
519,1,0.5463383197784424,0.37457694113254547,1.361274721264567
520,9,0.5140150785446167,0.32551808655261993,1.3900945683588106
521,3,0.3877507448196411,0.13217326998710632,1.5985514760490989
522,14,0.9323177337646484,0.8913744986057281,0.36542489124135336
523,1,0.36633408069610596,0.11883312463760376,1.5855586460723636
524,2,0.3287208378314972,0.01350376009941101,1.5795345705769415
525,15,0.36903315782546997,0.07140710949897766,1.5684057960993458
526,12,0.2876144051551819,0.009359419345855713,1.6430621601659678
527,0,0.26083874702453613,0.07459402084350586,1.845736738325373
528,7,0.5981695652008057,0.28640016913414,0.9687678273742031
529,15,0.6215762495994568,0.30331799387931824,0.8942241719645408
530,8,0.2894568145275116,0.11031520366668701,1.8524855086218164
531,2,0.5564670562744141,0.37887631356716156,1.412246581954329
532,13,0.4323686361312866,0.21390531957149506,1.5074163882857285
533,12,0.4895537793636322,0.20998668670654297,1.2778095516933716
534,15,0.3678009510040283,0.21115632355213165,1.735560584002546
535,4,0.46141546964645386,0.22856159508228302,1.469249726989133
536,9,0.3800260126590729,0.11924156546592712,1.6020311023508593
537,12,0.3336859345436096,0.12262408435344696,1.591382669669875
538,15,0.27649423480033875,0.020624935626983643,1.5866320607928472
539,14,0.38403648138046265,0.019192546606063843,1.2783311093077825
540,0,0.6267146468162537,0.48882634937763214,1.231690358122743
541,12,0.4230259954929352,0.1739313155412674,1.449544504630559
542,13,0.5656337738037109,0.43359075486660004,1.3478370220346059
543,4,0.47922104597091675,0.23090893030166626,1.2342224904387762
544,12,0.5897204875946045,0.41140690445899963,1.2713532187808883
545,0,0.572228729724884,0.3018334209918976,1.1715776714762363
546,4,0.4415377974510193,0.13295790553092957,1.487453581580099
547,0,0.3473207354545593,0.12779177725315094,1.6177389091468437
548,5,0.3410063683986664,0.0064567625522613525,1.6613864584071092
549,9,0.4568512737751007,0.27406004071235657,1.392243632840919
550,6,0.5903081893920898,0.33097705245018005,1.0260240727818986
551,16,0.6993438601493835,0.42253607511520386,0.7593160988319241
552,12,0.37914180755615234,0.10543373227119446,1.625797183918017
553,12,0.6700953841209412,0.4751572012901306,0.9979317064726053
554,0,0.42265811562538147,0.21908140182495117,1.538550132365939
555,14,0.33805882930755615,0.1522834151983261,1.789863799774086
556,12,0.40124645829200745,0.025878310203552246,1.345387427773339
557,13,0.4970821142196655,0.30551713705062866,1.4324657095222244
558,6,0.6447572708129883,0.3344515562057495,0.8501918941646922
559,7,0.407364159822464,0.2053808718919754,1.6768164350405652
560,1,0.6350414752960205,0.36555391550064087,1.006295494501525
561,9,0.384489506483078,0.16142871975898743,1.677418546828453
562,6,0.34117114543914795,0.1294085532426834,1.701084757511847
563,7,0.306305855512619,0.13956943154335022,1.8963235884908465
564,12,0.6977022886276245,0.5725652128458023,1.0562681590599647
565,9,0.444165974855423,0.12111541628837585,1.3437044191832976
566,1,0.5961015224456787,0.45880116522312164,1.3624549486726796
567,3,0.4069240093231201,0.07228514552116394,1.366978443105092
568,13,0.5876480340957642,0.3609168380498886,1.1850794355410939
569,4,0.6600250601768494,0.38644444942474365,0.9080371500472854
570,0,0.830417275428772,0.679609552025795,0.5650831152797176
571,6,0.2207413613796234,0.05786368250846863,2.0595564681178864
572,2,0.5579615235328674,0.344168946146965,1.187089407099436
573,1,0.3596534729003906,0.04743170738220215,1.5980534256434111
574,1,0.46160322427749634,0.11999598145484924,1.1375690585861111
575,15,0.31187188625335693,0.09735369682312012,1.690163539157891
576,6,0.3151240050792694,0.002021968364715576,1.3826786571518064
577,5,0.4409307837486267,0.24640482664108276,1.5401910810524189
578,16,0.34716325998306274,0.19005228579044342,1.8249726732301528
579,16,0.4489831328392029,0.16428327560424805,1.3268771422329122
580,7,0.44050976634025574,0.11830472946166992,1.3906311656460895
581,1,0.30007049441337585,0.0677022784948349,1.794801128385582
582,2,0.36372435092926025,0.08997967839241028,1.6563229780694464
583,16,0.4276069700717926,0.14666792750358582,1.1879104907013054
584,15,0.3316754996776581,0.10161568224430084,1.8020084363326987
585,15,0.4469830095767975,0.04964566230773926,1.1506062319793378
586,0,0.4225753843784332,0.07267299294471741,1.2982520625299436
587,13,0.5277846455574036,0.36094415187835693,1.4423125601493234
588,11,0.3095771372318268,0.07691065967082977,1.505795542966606
589,9,0.40921473503112793,0.14572829008102417,1.4189022153595274
590,16,0.3828023076057434,0.05053195357322693,1.4594088666686218
591,3,0.3284284770488739,0.02349993586540222,1.54396130132961
592,8,0.36315295100212097,0.08688303828239441,1.5486123390450095
593,12,0.2715798318386078,0.013068914413452148,1.5604739104478487
594,6,0.2096453309059143,0.028471216559410095,1.9554342544386278
595,4,0.3488008677959442,0.07316428422927856,1.6146205779882905
596,0,0.40345215797424316,0.23724138736724854,1.7740824133662405
597,0,0.31219717860221863,0.030013591051101685,1.5637141922688553
598,11,0.5566760301589966,0.4087911993265152,1.28036869391224
599,12,0.4917309582233429,0.25583766400814056,1.38404696150854
600,13,0.6000716686248779,0.3783798813819885,1.148484834184145
601,0,0.3911103308200836,0.15967288613319397,1.604543029034876
602,9,0.4326959550380707,0.2838089019060135,1.6839597549202643
603,15,0.7763503193855286,0.5779143422842026,0.678538159690763
604,12,0.22707103192806244,0.020619049668312073,1.8966650261105438
605,12,0.46088165044784546,0.13147467374801636,1.3222909223902177
606,12,0.2149602174758911,0.012984931468963623,1.960055156626888
607,13,0.423115998506546,0.14947092533111572,1.5483180524134732
608,5,0.3621695041656494,0.07224372029304504,1.5530152795503365
609,12,0.7657219171524048,0.6197344362735748,0.8406162070548218
610,14,0.26923105120658875,0.07706345617771149,1.7744125812136464
611,16,0.3585706055164337,0.12904968857765198,1.5576283607152592
612,5,0.3969618082046509,0.16536681354045868,1.6125549575941927
613,4,0.3202211260795593,0.027301698923110962,1.6164990298620747
614,7,0.23307184875011444,0.011769801378250122,1.9300433754268629
615,2,0.35038653016090393,0.010397940874099731,1.5150943256760858
616,4,0.4517902731895447,0.2427617907524109,1.472338567306237
617,14,0.3393564522266388,0.12804636359214783,1.7141186394200922
618,15,0.3577750027179718,0.09533935785293579,1.5594773543795193
619,3,0.6185482740402222,0.3749520182609558,1.1519167827068408
620,11,0.42204269766807556,0.11907508969306946,1.4143750808444935
621,0,0.5364044904708862,0.15419983863830566,1.0367597921962484
622,15,0.44415876269340515,0.23118902742862701,1.3735375102548657
623,10,0.2187613546848297,0.017342358827590942,1.9667733058898489
624,0,0.44504815340042114,0.25877663493156433,1.6747256705362725
625,3,0.5484588742256165,0.3647199124097824,1.3477332823882637
626,4,0.4243898391723633,0.1807360202074051,1.5384595431797112
627,13,0.5388094782829285,0.34844984114170074,1.3543149037892144
628,12,0.2654239535331726,0.02556014060974121,1.8686599079819384
629,9,0.6507179141044617,0.4720757007598877,1.0226453775273165
630,1,0.36026039719581604,0.12699560821056366,1.6930644956888832
631,11,0.3769688606262207,0.08075195550918579,1.5700782716591664
632,16,0.3951111435890198,0.20572030544281006,1.637808331605625
633,5,0.4340926706790924,0.2421090304851532,1.4995466370986803
634,0,0.6152867078781128,0.37300997972488403,1.080949308474437
635,11,0.5300949215888977,0.31398770213127136,1.2456984243324667
636,14,0.5386853814125061,0.26436060667037964,1.3358524727211791
637,0,0.5337055325508118,0.2573228180408478,1.2139081043447237
638,5,0.4106396734714508,0.15804079174995422,1.6023941342985228
639,0,0.561660885810852,0.3226061314344406,1.0969979069787805
640,6,0.5449483394622803,0.20037990808486938,1.0392242394111302
641,15,0.3349359631538391,0.10550166666507721,1.7380572049040184
642,15,0.24894751608371735,0.05147099494934082,1.79979531587653
643,12,0.47976961731910706,0.23635756969451904,1.4271350644187941
644,3,0.34830087423324585,0.06540685892105103,1.484567817927906
645,15,0.7082098722457886,0.5144765377044678,0.9143887529037903
646,1,0.46307870745658875,0.2107342779636383,1.3436133128279717
647,15,0.25821682810783386,0.051854267716407776,1.7804886085214333
648,5,0.7055867314338684,0.5554846674203873,0.9565854511052772
649,8,0.2724550664424896,0.09856778383255005,1.8030612227042297
650,3,0.33620569109916687,0.09156502783298492,1.5992470876248877
651,14,0.4295226037502289,0.22039946913719177,1.5120909651328502
652,3,0.44602733850479126,0.2198149561882019,1.4947284210789804
653,12,0.6269976496696472,0.42541052401065826,1.1470229975821165
654,0,0.5727435350418091,0.23348787426948547,1.0409058413728518
655,16,0.31260550022125244,0.005837500095367432,1.5423883460918881
656,4,0.4908674955368042,0.32865215837955475,1.534772253844609
657,15,0.6119420528411865,0.3552839457988739,1.0525544661064798
658,1,0.3564924895763397,0.16970126330852509,1.7109613358730456
659,9,0.4333854615688324,0.03851667046546936,1.197554861656566
660,14,0.405311644077301,0.08684152364730835,1.2354675289427168
661,15,0.43774205446243286,0.18101781606674194,1.4293513210138657
662,12,0.19978569447994232,0.0013686269521713257,1.8296090774273306
663,9,0.41388893127441406,0.20791731774806976,1.6510860624060564
664,16,0.4145999550819397,0.19893313944339752,1.6022425700823995
665,6,0.3264526426792145,0.10413040220737457,1.6879988330675657
666,7,0.3733816146850586,0.15335048735141754,1.4328990288675758
667,16,0.393386572599411,0.18328694999217987,1.5191033268572682
668,14,0.3798523247241974,0.18560203909873962,1.647361566517924
669,6,0.41336461901664734,0.1661709100008011,1.5926907157592585
670,14,0.7583938241004944,0.5877316445112228,0.8086733597641345
671,15,0.42160123586654663,0.20777487754821777,1.6238916785090083
672,0,0.5739060640335083,0.3578777462244034,1.2276298479273402
673,11,0.4034574329853058,0.014202296733856201,1.1489383812429192
674,6,0.5087974667549133,0.24869924783706665,1.3902807592658164
675,5,0.5456631183624268,0.3819757401943207,1.3112635699578836
676,7,0.2734796702861786,0.022387951612472534,1.6035282010508884
677,10,0.4426793158054352,0.3101562261581421,1.7244977030979196
678,2,0.5421246290206909,0.34680821001529694,1.3210138139674104
679,2,0.37472963333129883,0.14731840789318085,1.6320738377085628
680,10,0.4980427920818329,0.26346011459827423,1.3233810050021333
681,4,0.638322651386261,0.42161865532398224,1.0691907429567984
682,12,0.6313618421554565,0.5249684005975723,1.298084674806449
683,12,0.320612370967865,0.09163859486579895,1.6858706737697895
684,2,0.1883249580860138,0.02744823694229126,1.9883211215570427
685,4,0.32190194725990295,0.15083570778369904,1.8737684489878728
686,0,0.3454645574092865,0.0992073118686676,1.5872982005376812
687,13,0.3837835490703583,0.03158825635910034,1.3759304359944986
688,9,0.4064876139163971,0.19159184396266937,1.5025336650360308
689,6,0.7936869263648987,0.6088957786560059,0.6363176911495091
690,14,0.4267008602619171,0.24777477979660034,1.7119837062255854
691,14,0.32542988657951355,0.048888325691223145,1.6272629455201062
692,1,0.4960205554962158,0.15827304124832153,1.2500100512180254
693,15,0.3798157274723053,0.0956180989742279,1.5944107499972278
694,15,0.2867331802845001,0.0264168381690979,1.6467474854528725
695,13,0.34604328870773315,0.05380406975746155,1.653472330988332
696,16,0.35380247235298157,0.02890878915786743,1.443291818679172
697,6,0.3721633553504944,0.12497672438621521,1.6043665199944384
698,15,0.2406914085149765,0.007758930325508118,1.937194418481167
699,12,0.4978281259536743,0.32342490553855896,1.4651173801418385
700,8,0.2754426598548889,0.011231809854507446,1.7431138014554655
701,14,0.5566624402999878,0.3246866315603256,1.318149530927516
702,14,0.3089463412761688,0.06177665293216705,1.514198009591905
703,0,0.5544819831848145,0.30490241944789886,1.21515727053456
704,3,0.30220848321914673,0.048614948987960815,1.6013127476333813
705,15,0.30727332830429077,0.010170936584472656,1.6733744023450177
706,11,0.4405451714992523,0.14768484234809875,1.4670268790175502
707,16,0.34093350172042847,1.138448715209961e-05,1.2737647233227278
708,6,0.35317137837409973,0.10611100494861603,1.5879984374597453
709,1,0.3490011990070343,0.0059452056884765625,1.4460482932894647
710,16,0.4550986588001251,0.108754962682724,1.1981207186301341
711,14,0.5316919684410095,0.29956650733947754,1.2847366486663152
712,3,0.29030686616897583,0.07282295823097229,1.781129432352075
713,2,0.3847797214984894,0.11109134554862976,1.4447962789404964
714,15,0.4406423270702362,0.26077716052532196,1.532683896058988
715,5,0.3246983587741852,0.07494892179965973,1.7296701493260616
716,0,0.6449674963951111,0.4788411557674408,1.117576144062569
717,0,0.20774632692337036,0.008501708507537842,1.8192624612452997
718,8,0.5209484696388245,0.3247022032737732,1.3258674102544845
719,4,0.4061029553413391,0.10868057608604431,1.4179424248567547
720,1,0.38645511865615845,0.17926564812660217,1.6750000581939326
721,9,0.4718185067176819,0.3367963582277298,1.5992092385004282
722,0,0.43672657012939453,0.16131961345672607,1.451904936285655
723,0,0.4122731685638428,0.232622429728508,1.5860938933840236
724,7,0.34533485770225525,0.1059238463640213,1.6362932766086327
725,2,0.48996758460998535,0.07497131824493408,1.0864757097984508
726,0,0.42943501472473145,0.14583027362823486,1.4355810890503466
727,5,0.36178070306777954,0.17477625608444214,1.7128571893687645
728,6,0.40017616748809814,0.12261325120925903,1.529312482316021
729,11,0.7148622870445251,0.6015113517642021,1.0250436711398176
730,5,0.35171645879745483,0.16425734758377075,1.8376956572524912
731,0,0.4623476564884186,0.24015915393829346,1.4434809402914333
732,12,0.2605404853820801,0.05532880127429962,1.7969933686518802
733,14,0.590009868144989,0.36367303133010864,1.1087329025680677
734,3,0.582939624786377,0.22890806198120117,1.0271186076469787
735,3,0.3144380450248718,0.06527560949325562,1.7563623249825404
736,13,0.48273032903671265,0.19426026940345764,1.3437707140650794
737,13,0.4952394366264343,0.3177971690893173,1.4492224445441568
738,1,0.5948073267936707,0.38013607263565063,1.1567874025027778
739,4,0.3160252273082733,0.068564772605896,1.8322210205028557
740,2,0.5059356689453125,0.25711140036582947,1.2580446015246574
741,16,0.6528944373130798,0.32901066541671753,0.7937536240967691
742,5,0.5254798531532288,0.37233826518058777,1.5467556669877385
743,4,0.31215476989746094,0.007210642099380493,1.7036038860921736
744,12,0.3777179718017578,0.08037826418876648,1.4794577050249806
745,0,0.48207584023475647,0.28746993839740753,1.452344066048627
746,2,0.42747795581817627,0.06798264384269714,1.268355343120227
747,14,0.7126078009605408,0.569221556186676,0.9080645459438298
748,8,0.48661914467811584,0.1336943507194519,1.1537869712978757
749,6,0.4003985822200775,0.1281769573688507,1.3791591411702393
750,3,0.4668220281600952,0.28532733023166656,1.5207506835987872
751,12,0.5098485946655273,0.2496843934059143,1.3953920506347752
752,3,0.38813352584838867,0.11488527059555054,1.3776751572210317
753,16,0.28051096200942993,0.025557100772857666,1.8674119277409895
754,14,0.22491329908370972,0.0016241222620010376,1.7988203848385311
755,12,0.335437536239624,0.07120206952095032,1.6080153098252281
756,11,0.7539869546890259,0.6176211982965469,0.8283254289479571
757,7,0.3110837936401367,0.04682034254074097,1.7176188716540266
758,2,0.27326980233192444,0.034823641180992126,1.7695991790120702
759,5,0.3182962238788605,0.05491095781326294,1.559007190488799
760,0,0.5782520174980164,0.4597971960902214,1.346073687325403
761,14,0.3638933598995209,0.09217306971549988,1.5345557375717638
762,16,0.5066862106323242,0.1253197193145752,1.1168021297389723
763,0,0.4522031545639038,0.17833000421524048,1.4331300706929955
764,0,0.6426878571510315,0.4866171330213547,1.1802083886794956
765,5,0.31867945194244385,0.04649996757507324,1.6645590129433627
766,12,0.41814351081848145,0.20435114204883575,1.6915449518813053
767,3,0.21121960878372192,0.0065531134605407715,1.8783906829006893
768,2,0.345490425825119,0.1989612877368927,1.8722125920236914
769,12,0.788625955581665,0.7119212076067924,0.8410008393232454
770,12,0.5825706720352173,0.3817545175552368,1.2011669910055993
771,6,0.34170153737068176,0.040690064430236816,1.488306090343906
772,15,0.3979284167289734,0.07611826062202454,1.2970187763330574
773,2,0.5076581835746765,0.14022454619407654,1.113786214282978
774,11,0.6800546646118164,0.4357682317495346,0.8648597549029434
775,10,0.2463310956954956,0.01353009045124054,1.8091321543535648
776,1,0.2857484519481659,0.016960233449935913,1.6390556754970258
777,12,0.620278537273407,0.4630788564682007,1.235132659177694
778,3,0.37096625566482544,0.08022865653038025,1.414495447531115
779,6,0.5330085754394531,0.3104812800884247,1.260400464170777
780,9,0.4131271243095398,0.09062725305557251,1.4121739993912945
781,5,0.35656487941741943,0.15877710282802582,1.6589305490294808
782,14,0.4760790467262268,0.12473249435424805,1.1958286182219142
783,16,0.507606565952301,0.31820817291736603,1.4054958782784674
784,12,0.6221791505813599,0.4213680326938629,1.1623578607004286
785,14,0.430365651845932,0.2477567493915558,1.666018355839628
786,9,0.5636724233627319,0.336607426404953,1.0805294747950287
787,0,0.9145280122756958,0.8766193352639675,0.4270123279957865
788,12,0.5670867562294006,0.39676031470298767,1.260876658728862
789,14,0.26128220558166504,0.017709508538246155,1.9410168813926416
790,2,0.18083453178405762,0.012512251734733582,2.0206198169230563
791,16,0.519985556602478,0.2995222508907318,1.4215710663341459
792,4,0.5477903485298157,0.19988581538200378,0.9948510495962477
793,1,0.42852017283439636,0.08961451053619385,1.28535750247543
794,2,0.29558756947517395,0.12512654066085815,1.97925730193325
795,12,0.4795074760913849,0.22616973519325256,1.415723558039407
796,6,0.37605488300323486,0.08870160579681396,1.3993881985072862
797,5,0.2731912434101105,0.015326917171478271,1.7571197194589212
798,15,0.5416176319122314,0.345297247171402,1.274929177778686
799,13,0.6822559237480164,0.565998800098896,1.1264139594396652
800,6,0.4611094295978546,0.2426881641149521,1.3828667814051556
801,3,0.5831809043884277,0.35921168327331543,1.2939164538468841
802,0,0.4031291604042053,0.1842159926891327,1.6364985922700033
803,0,0.28174200654029846,0.024325847625732422,1.8412249666668714
804,10,0.30098554491996765,0.09475989639759064,1.8187726766346233
805,3,0.7302635908126831,0.5607225000858307,0.9226783441172619
806,6,0.3792145252227783,0.014356404542922974,1.4104852041831246
807,0,0.4106786549091339,0.13449186086654663,1.4244960269308544
808,1,0.34270715713500977,0.07387644052505493,1.6603263366332277
809,3,0.7288939356803894,0.5938298553228378,0.8916372605595355
810,4,0.19763122498989105,0.006105929613113403,1.9953057848370008
811,10,0.3073553740978241,0.09814918041229248,1.8125742404772855
812,10,0.39337942004203796,0.09498056769371033,1.4036576898730349
813,9,0.2722077965736389,0.0755300223827362,1.860032528703989
814,16,0.374340295791626,0.08738821744918823,1.444885735830696
815,14,0.46043163537979126,0.09141573309898376,1.1118070963546176
816,1,0.41391199827194214,0.13623526692390442,1.3409565145549485
817,13,0.6016036868095398,0.46946580708026886,1.3303250054334088
818,3,0.4767826795578003,0.33512844145298004,1.614490601930332
819,14,0.4367538094520569,0.13982465863227844,1.457315194928371
820,11,0.6555785536766052,0.45523296296596527,1.0420374705248987
821,8,0.7674493193626404,0.6560777649283409,0.8339124578201237
822,2,0.3288213610649109,0.03171464800834656,1.4027804529878012
823,3,0.3109336495399475,0.0007015466690063477,1.4281423291648838
824,3,0.6112996935844421,0.3579547703266144,1.1323943961867848
825,4,0.8458507061004639,0.7901873737573624,0.7105327829992939
826,1,0.33024659752845764,0.11120080947875977,1.6914523943029682
827,2,0.8756283521652222,0.7772095948457718,0.5095293598172547
828,15,0.8141286373138428,0.7528546266257763,0.7560454047747879
829,7,0.3040170967578888,0.010572046041488647,1.6258181792151705
830,2,0.34705400466918945,0.04912850260734558,1.3461178113741958
831,15,0.5524808764457703,0.41724421083927155,1.3780459646392882
832,0,0.4288981258869171,0.1708735227584839,1.547290762856859
833,12,0.7924696803092957,0.7136919423937798,0.7971794812948554
834,15,0.46014633774757385,0.15057846903800964,1.2802330183559987
835,3,0.29811999201774597,0.019984304904937744,1.55196899290514
836,13,0.23570945858955383,0.01975235342979431,1.9235993913629532
837,0,0.6525073647499084,0.37335866689682007,0.8895945613322573
838,4,0.43249592185020447,0.12225803732872009,1.285338462168226
839,16,0.4521231949329376,0.2811325937509537,1.4858268081877932
840,15,0.8200919032096863,0.66023850440979,0.5884558118991692
841,12,0.42007267475128174,0.17134682834148407,1.4848286015394834
842,11,0.6929419040679932,0.5438055694103241,0.9050680701413086
843,14,0.323983758687973,0.09746380150318146,1.7696937912653221
844,10,0.5380502939224243,0.23058593273162842,1.160958120189189
845,15,0.28951573371887207,0.05755354464054108,1.5468181184446286
846,1,0.2443506419658661,0.006946980953216553,1.89733883690167
847,13,0.6101430654525757,0.4950152039527893,1.3397017028259215
848,13,0.44727596640586853,0.20520278811454773,1.48065489174216
849,16,0.6957029104232788,0.5793263763189316,1.012750918610988
850,11,0.49966394901275635,0.16524448990821838,1.1764332979827856
851,9,0.23840917646884918,0.06252527236938477,1.9167483044952902
852,9,0.4302816390991211,0.04395654797554016,1.1436106951650609
853,0,0.8035193681716919,0.719543494284153,0.7891228959184607
854,15,0.3633427023887634,0.10773405432701111,1.5582785030004278
855,0,0.39737558364868164,0.06348195672035217,1.1915312453911477
856,14,0.3151865601539612,0.0694684237241745,1.7218250741173786
857,0,0.29749709367752075,0.033795565366744995,1.61543380325836
858,11,0.6216911673545837,0.46075502038002014,1.1105389709246982
859,3,0.3594345152378082,0.04616299271583557,1.4821619029834363
860,14,0.7377555966377258,0.62249955534935,0.938280987551473
861,5,0.3107488453388214,0.05954185128211975,1.5837237514506288
862,13,0.3995327949523926,0.12011194229125977,1.478532389291072
863,6,0.2946425974369049,0.08059172332286835,1.6456826144433967
864,1,0.26906993985176086,0.007676750421524048,1.708964858409531
865,4,0.30340954661369324,0.09464167058467865,1.9369466113853262
866,13,0.4724651575088501,0.35144899785518646,1.7171457093841926
867,1,0.4848770499229431,0.2150408923625946,1.359518052639625
868,16,0.42322838306427,0.23398683965206146,1.6406893855574904
869,1,0.28873345255851746,0.023702114820480347,1.6355002317711722
870,8,0.33996298909187317,0.0919170081615448,1.707743078445846
871,6,0.3132248520851135,0.01945096254348755,1.6020173611225124
872,11,0.40003547072410583,0.051497578620910645,1.4171086930576284
873,16,0.41007331013679504,0.1174217164516449,1.505585794011342
874,0,0.4422853887081146,0.2628808319568634,1.5675958550350368
875,14,0.5623838901519775,0.3547333925962448,1.1581302512767178
876,12,0.6097276210784912,0.37752412259578705,1.0816875972966504
877,15,0.36620891094207764,0.129269540309906,1.541706024804438
878,0,0.7180652618408203,0.564209595322609,0.925553132885847
879,13,0.546482264995575,0.23949402570724487,1.1283929065477276
880,15,0.26909345388412476,0.024746373295783997,1.87661503051173
881,9,0.30857476592063904,0.010137587785720825,1.4300335350238864
882,11,0.4440952241420746,0.2603519558906555,1.5328133855985866
883,11,0.6019267439842224,0.31109532713890076,1.0176823555517094
884,14,0.49402496218681335,0.12356293201446533,1.1693745135740232
885,6,0.1868550032377243,0.007059887051582336,1.960368981522647
886,13,0.35355913639068604,0.09043169021606445,1.5581022905391002
887,3,0.3597487211227417,0.030963152647018433,1.4988121019286595
888,9,0.40167760848999023,0.21954740583896637,1.6005559866377082
889,15,0.5960379242897034,0.32506999373435974,1.0826615806186513
890,8,0.4247560203075409,0.13002938032150269,1.4540227781187416
891,5,0.4921954870223999,0.12859591841697693,1.1581096533259645
892,2,0.5019310712814331,0.02116602659225464,0.815136934624132
893,9,0.5213234424591064,0.3000052869319916,1.3674326248440585
894,2,0.4040277600288391,0.22998861968517303,1.6914092647746275
895,16,0.27489250898361206,0.05882668495178223,1.7499741812094538
896,2,0.48053890466690063,0.06722092628479004,1.0711282492567866
897,1,0.26829037070274353,0.022212356328964233,1.6409413360773835
898,8,0.2956128716468811,0.010767579078674316,1.8012678467522747
899,15,0.3257163166999817,0.13061486184597015,1.7612807467919367
900,1,0.3685730993747711,0.12245078384876251,1.4140938172111903
901,0,0.42160195112228394,0.16106757521629333,1.608538473059002
902,3,0.4547278881072998,0.14968839287757874,1.344773590629748
903,0,0.44379666447639465,0.12168529629707336,1.4001294667661428
